t_dat,article_id,sales_channel_id,payment_method,SKU_No,prod_return_type,return_Status,delivered,cust_id
2018-10-07,558986001,2,UPI,558986001.0,15 days return,Not Returned,Delivered,4639
2018-10-25,573716012,2,Card,573716012.0,7 days return,Returned,Delivered,3187
2018-10-03,645065015,2,UPI,645065015.0,15 days return,Not Returned,Delivered,3512
2018-10-28,632832002,1,UPI,632832002.0,No return,Not Returned,Delivered,1779
2018-10-01,607310005,2,UPI,607310005.0,No return,Not Returned,Delivered,1309
2018-09-28,620208002,1,UPI,620208002.0,7 days return,Not Returned,Delivered,3978
2018-10-04,692454002,2,Cash,692454002.0,No return,Not Returned,Delivered,545
2018-10-18,692454002,2,UPI,692454002.0,No return,Not Returned,Delivered,3107
2018-10-16,688873008,2,Cash,688873008.0,15 days return,Not Returned,Delivered,4421
2018-09-22,617311002,2,UPI,617311002.0,No return,Not Returned,Delivered,676
2018-09-23,640033005,2,Card,640033005.0,7 days return,Not Returned,Delivered,210
2018-09-28,591334003,2,Card,591334003.0,15 days return,Not Returned,Delivered,1626
2018-09-25,583534013,2,UPI,583534013.0,15 days return,Not Returned,Delivered,4466
2018-10-29,552473036,2,UPI,552473036.0,No return,Not Returned,Delivered,742
2018-10-28,629551003,2,UPI,629551003.0,No return,Not Returned,Delivered,1725
2018-09-29,627554004,1,UPI,627554004.0,15 days return,Not Returned,Delivered,4545
2018-09-29,680557005,2,UPI,680557005.0,No return,Not Returned,Delivered,1977
2018-10-30,653335001,2,Cash,653335001.0,7 days return,Not Returned,Delivered,3430
2018-10-01,660599002,2,UPI,660599002.0,No return,,Not Delivered (Others),2790
2018-10-21,670655001,2,Cash,670655001.0,15 days return,Returned,Delivered,3743
2018-10-20,501820044,1,Cash,501820044.0,No return,Not Returned,Delivered,495
2018-09-29,633377008,1,Cash,633377008.0,7 days return,Returned,Delivered,2586
2018-10-17,543723013,2,UPI,543723013.0,No return,Not Returned,Delivered,205
2018-10-20,693951007,1,Card,693951007.0,No return,Not Returned,Delivered,1215
2018-10-30,651456004,1,UPI,651456004.0,No return,Not Returned,Delivered,3293
2018-10-27,653394001,2,UPI,653394001.0,15 days return,,Not Delivered (Wrong Item),3035
2018-10-28,633870005,2,UPI,633870005.0,15 days return,Not Returned,Delivered,4099
2018-09-21,564048010,2,UPI,564048010.0,No return,Not Returned,Delivered,3377
2018-10-24,588425001,2,UPI,588425001.0,7 days return,Not Returned,Delivered,2038
2018-10-19,661910001,2,UPI,661910001.0,No return,Not Returned,Delivered,3237
2018-10-13,686265001,2,UPI,686265001.0,15 days return,Not Returned,Delivered,2265
2018-10-27,663007003,1,UPI,663007003.0,15 days return,Returned,Delivered,634
2018-09-26,682550002,2,Cash,682550002.0,15 days return,Not Returned,Delivered,511
2018-09-27,458924013,2,UPI,458924013.0,No return,,Not Delivered (Others),2480
2018-10-13,674509001,2,Cash,674509001.0,7 days return,Not Returned,Delivered,554
2018-10-10,505221001,2,Card,505221001.0,No return,Not Returned,Delivered,1296
2018-10-07,666006004,2,UPI,666006004.0,7 days return,Not Returned,Delivered,1285
2018-09-22,636863001,2,UPI,636863001.0,15 days return,Not Returned,Delivered,818
2018-09-29,578433004,2,UPI,578433004.0,7 days return,Not Returned,Delivered,3810
2018-09-27,625321003,1,UPI,625321003.0,7 days return,,Not Delivered (Others),3690
2018-09-27,637515005,2,UPI,637515005.0,7 days return,Not Returned,Delivered,4232
2018-10-18,582659004,1,Cash,582659004.0,15 days return,Returned,Delivered,1552
2018-10-05,649098002,2,UPI,649098002.0,7 days return,Not Returned,Delivered,3157
2018-10-25,657497004,1,UPI,657497004.0,15 days return,Not Returned,Delivered,4208
2018-10-04,525831010,1,Card,525831010.0,7 days return,Not Returned,Delivered,443
2018-10-08,356289021,2,UPI,356289021.0,15 days return,Not Returned,Delivered,3932
2018-10-11,658325001,2,Card,658325001.0,7 days return,Not Returned,Delivered,2130
2018-09-23,537116001,2,Cash,537116001.0,7 days return,Returned,Delivered,1827
2018-10-14,684186002,1,UPI,684186002.0,No return,Not Returned,Delivered,1046
2018-10-18,552473001,2,UPI,552473001.0,No return,Not Returned,Delivered,1044
2018-09-29,579541009,1,UPI,579541009.0,15 days return,Not Returned,Delivered,3641
2018-09-30,660830001,2,UPI,660830001.0,No return,Not Returned,Delivered,2598
2018-09-29,502522001,1,Cash,502522001.0,7 days return,Returned,Delivered,3928
2018-10-31,673882001,1,UPI,673882001.0,7 days return,Returned,Delivered,2426
2018-10-15,663942001,2,UPI,663942001.0,15 days return,Not Returned,Delivered,1476
2018-10-25,562245018,1,UPI,562245018.0,No return,Not Returned,Delivered,4916
2018-09-24,656719005,2,UPI,656719005.0,15 days return,Not Returned,Delivered,246
2018-09-27,678342005,2,Card,678342005.0,No return,Not Returned,Delivered,794
2018-10-12,669895001,2,UPI,669895001.0,7 days return,Returned,Delivered,3854
2018-10-16,606522002,2,UPI,606522002.0,15 days return,Returned,Delivered,4883
2018-09-28,400285009,2,UPI,400285009.0,7 days return,Returned,Delivered,4788
2018-10-18,657512001,2,Cash,657512001.0,7 days return,,Not Delivered (Others),748
2018-09-25,596122001,2,UPI,596122001.0,7 days return,Not Returned,Delivered,1167
2018-09-27,507909015,1,UPI,507909015.0,7 days return,Not Returned,Delivered,4812
2018-10-11,647166001,2,UPI,647166001.0,7 days return,Not Returned,Delivered,2562
2018-10-21,552473001,1,Cash,552473001.0,No return,Not Returned,Delivered,2632
2018-10-10,596517001,2,Cash,596517001.0,7 days return,Not Returned,Delivered,2931
2018-10-25,591334003,1,UPI,591334003.0,15 days return,Not Returned,Delivered,4832
2018-09-29,669091007,2,UPI,669091007.0,7 days return,Not Returned,Delivered,4899
2018-10-23,665300001,2,UPI,665300001.0,15 days return,Not Returned,Delivered,4026
2018-09-23,673677002,2,UPI,673677002.0,7 days return,Returned,Delivered,1827
2018-10-28,665725002,2,UPI,665725002.0,7 days return,Returned,Delivered,3504
2018-10-17,596472002,2,UPI,596472002.0,No return,Not Returned,Delivered,4788
2018-10-27,635495002,1,UPI,635495002.0,No return,Not Returned,Delivered,1155
2018-10-03,661306008,2,UPI,661306008.0,7 days return,Returned,Delivered,2621
2018-09-23,522398011,2,UPI,522398011.0,No return,Not Returned,Delivered,210
2018-10-20,660830004,2,UPI,660830004.0,No return,Not Returned,Delivered,323
2018-09-21,396135052,2,UPI,396135052.0,7 days return,Returned,Delivered,3377
2018-09-23,573085028,1,UPI,573085028.0,No return,Not Returned,Delivered,1982
2018-10-29,505561002,2,UPI,505561002.0,No return,Not Returned,Delivered,4586
2018-09-20,516712001,2,UPI,516712001.0,7 days return,Returned,Delivered,555
2018-09-23,554541025,1,UPI,554541025.0,7 days return,Returned,Delivered,2476
2018-09-29,710899003,2,UPI,710899003.0,15 days return,Not Returned,Delivered,984
2018-10-06,711288001,1,UPI,711288001.0,7 days return,Not Returned,Delivered,4179
2018-10-28,591088001,2,UPI,591088001.0,No return,Not Returned,Delivered,1671
2018-10-03,662888002,1,UPI,662888002.0,No return,Not Returned,Delivered,4819
2018-10-26,579541001,1,UPI,579541001.0,15 days return,Not Returned,Delivered,3755
2018-10-29,484398071,2,UPI,484398071.0,15 days return,Returned,Delivered,1455
2018-10-05,690478001,1,UPI,690478001.0,15 days return,Not Returned,Delivered,1701
2018-09-24,539723005,2,Cash,539723005.0,7 days return,Not Returned,Delivered,4077
2018-10-27,664074001,1,UPI,664074001.0,No return,Not Returned,Delivered,3342
2018-10-16,666448001,2,UPI,666448001.0,7 days return,Not Returned,Delivered,3926
2018-10-24,573085019,1,Card,573085019.0,15 days return,Not Returned,Delivered,3406
2018-10-26,662948005,2,UPI,662948005.0,15 days return,Not Returned,Delivered,1557
2018-09-28,558512008,1,Card,558512008.0,15 days return,Not Returned,Delivered,3827
2018-10-18,398074001,1,Cash,398074001.0,7 days return,Not Returned,Delivered,1552
2018-10-02,593829013,2,Card,593829013.0,7 days return,,Not Delivered (Others),4268
2018-10-14,457892003,1,UPI,457892003.0,No return,Not Returned,Delivered,2111
2018-09-29,653621002,2,UPI,653621002.0,7 days return,Not Returned,Delivered,4186
2018-10-04,574109014,1,Cash,574109014.0,15 days return,Returned,Delivered,1601
2018-09-27,637255001,2,UPI,637255001.0,No return,Not Returned,Delivered,4437
2018-10-28,507909003,2,UPI,507909003.0,No return,Not Returned,Delivered,712
2018-09-23,641187002,2,UPI,641187002.0,No return,Not Returned,Delivered,1617
2018-10-14,579541041,1,UPI,579541041.0,7 days return,Returned,Delivered,583
2018-10-24,565017006,2,Card,565017006.0,7 days return,Not Returned,Delivered,2200
2018-09-30,682550005,1,Card,682550005.0,No return,Not Returned,Delivered,208
2018-10-28,573284056,2,Card,573284056.0,15 days return,Not Returned,Delivered,2884
2018-09-20,648719001,2,Card,648719001.0,15 days return,Not Returned,Delivered,319
2018-10-23,472065002,2,UPI,472065002.0,No return,Not Returned,Delivered,2940
2018-09-28,639677001,2,UPI,639677001.0,15 days return,,Not Delivered (Wrong Item),2956
2018-10-25,717130003,2,UPI,717130003.0,No return,Not Returned,Delivered,3946
2018-10-18,666319001,2,Card,666319001.0,15 days return,,Not Delivered (Wrong Item),2532
2018-10-10,645732002,2,Cash,645732002.0,15 days return,Returned,Delivered,2772
2018-10-22,484398001,1,UPI,484398001.0,No return,Not Returned,Delivered,1861
2018-09-28,567657006,2,UPI,567657006.0,7 days return,Not Returned,Delivered,4308
2018-10-16,540277007,2,UPI,540277007.0,15 days return,Not Returned,Delivered,458
2018-10-10,676954001,2,Card,676954001.0,15 days return,,Not Delivered (Wrong Item),4316
2018-09-25,425639007,2,UPI,425639007.0,7 days return,Returned,Delivered,266
2018-10-08,667870002,2,UPI,667870002.0,7 days return,Not Returned,Delivered,2055
2018-10-28,640865001,2,UPI,640865001.0,No return,Not Returned,Delivered,955
2018-10-23,677930016,2,Cash,677930016.0,15 days return,Returned,Delivered,3805
2018-10-03,674037001,2,UPI,674037001.0,No return,,Not Delivered (Wrong Item),4005
2018-10-16,643985001,2,UPI,643985001.0,15 days return,Not Returned,Delivered,2935
2018-10-25,458393001,2,UPI,458393001.0,No return,Not Returned,Delivered,3314
2018-10-23,640716001,2,Cash,640716001.0,15 days return,Not Returned,Delivered,4936
2018-10-23,631749001,2,UPI,631749001.0,7 days return,Not Returned,Delivered,4931
2018-10-03,506110001,2,UPI,506110001.0,No return,Not Returned,Delivered,3829
2018-09-20,665477001,2,Cash,665477001.0,7 days return,Not Returned,Delivered,696
2018-09-29,513257011,1,UPI,513257011.0,No return,Not Returned,Delivered,4545
2018-10-06,661383008,2,UPI,661383008.0,15 days return,Returned,Delivered,3444
2018-10-30,631418001,2,UPI,631418001.0,15 days return,Not Returned,Delivered,4594
2018-10-16,661806001,2,UPI,661806001.0,7 days return,Not Returned,Delivered,1433
2018-10-10,672594001,2,Cash,672594001.0,7 days return,Returned,Delivered,3220
2018-10-17,646272001,2,UPI,646272001.0,15 days return,,Not Delivered (Wrong Item),503
2018-10-02,599628001,2,UPI,599628001.0,No return,Not Returned,Delivered,49
2018-10-05,529953001,2,Card,529953001.0,7 days return,,Not Delivered (Wrong Item),1358
2018-10-17,661306008,1,Card,661306008.0,7 days return,Returned,Delivered,2782
2018-09-27,626443002,1,UPI,626443002.0,No return,Not Returned,Delivered,473
2018-09-26,661910001,2,Card,661910001.0,No return,Not Returned,Delivered,981
2018-10-31,648595001,2,UPI,648595001.0,7 days return,Not Returned,Delivered,406
2018-10-09,537612026,2,Card,537612026.0,15 days return,Not Returned,Delivered,787
2018-09-27,501820001,2,UPI,501820001.0,15 days return,Not Returned,Delivered,1311
2018-09-28,567657006,2,UPI,567657006.0,7 days return,Not Returned,Delivered,4308
2018-09-29,572797001,1,UPI,572797001.0,15 days return,Returned,Delivered,3541
2018-10-02,565379005,2,UPI,565379005.0,15 days return,Not Returned,Delivered,1404
2018-10-15,584778002,2,UPI,584778002.0,7 days return,Not Returned,Delivered,3916
2018-09-26,663515004,1,UPI,663515004.0,No return,Not Returned,Delivered,578
2018-10-18,673900001,2,UPI,673900001.0,15 days return,Not Returned,Delivered,3166
2018-10-29,656661001,2,UPI,656661001.0,No return,Not Returned,Delivered,1696
2018-10-21,562251001,2,Card,562251001.0,15 days return,Returned,Delivered,1243
2018-10-02,672016010,2,UPI,672016010.0,7 days return,Returned,Delivered,3435
2018-09-29,694966001,1,Card,694966001.0,7 days return,Returned,Delivered,4337
2018-09-30,576775016,2,UPI,576775016.0,7 days return,Returned,Delivered,4562
2018-10-25,519516001,1,Card,519516001.0,No return,Not Returned,Delivered,3181
2018-10-26,491913022,1,UPI,491913022.0,15 days return,Returned,Delivered,2141
2018-10-16,679042002,2,UPI,679042002.0,15 days return,Returned,Delivered,842
2018-10-28,573716037,2,Card,573716037.0,No return,Not Returned,Delivered,1409
2018-09-21,674400001,2,UPI,674400001.0,7 days return,Not Returned,Delivered,1937
2018-09-27,395127006,1,UPI,395127006.0,No return,Not Returned,Delivered,4136
2018-09-23,650696002,2,Card,650696002.0,No return,Not Returned,Delivered,3166
2018-10-07,189616008,2,UPI,189616008.0,7 days return,Not Returned,Delivered,3525
2018-09-20,618180001,2,Cash,618180001.0,7 days return,Not Returned,Delivered,4066
2018-10-17,740234001,2,UPI,740234001.0,No return,Not Returned,Delivered,4485
2018-09-29,553873013,2,UPI,553873013.0,15 days return,,Not Delivered (Others),2223
2018-09-28,573626002,2,UPI,573626002.0,15 days return,Not Returned,Delivered,3393
2018-10-03,665089001,2,UPI,665089001.0,No return,Not Returned,Delivered,1107
2018-09-29,623632002,2,UPI,623632002.0,7 days return,Not Returned,Delivered,4340
2018-10-11,572187001,1,UPI,572187001.0,No return,Not Returned,Delivered,914
2018-10-28,554704007,2,Card,554704007.0,15 days return,,Not Delivered (Others),774
2018-10-28,617036002,2,UPI,617036002.0,No return,Not Returned,Delivered,2655
2018-10-22,642240001,2,UPI,642240001.0,No return,Not Returned,Delivered,4530
2018-10-31,613246006,2,Card,613246006.0,7 days return,Not Returned,Delivered,1495
2018-10-07,607595001,2,UPI,607595001.0,15 days return,Returned,Delivered,2816
2018-10-02,666448006,1,UPI,666448006.0,7 days return,Not Returned,Delivered,848
2018-10-07,585869003,2,UPI,585869003.0,No return,Not Returned,Delivered,3430
2018-10-20,651558016,2,UPI,651558016.0,15 days return,Not Returned,Delivered,4458
2018-09-29,543054009,2,UPI,543054009.0,7 days return,Returned,Delivered,2641
2018-10-22,189616006,2,UPI,189616006.0,7 days return,Returned,Delivered,4289
2018-10-29,562245054,2,UPI,562245054.0,7 days return,Returned,Delivered,2275
2018-10-08,554479002,2,Card,554479002.0,15 days return,,Not Delivered (Wrong Item),2727
2018-10-02,630116011,1,Card,630116011.0,7 days return,Not Returned,Delivered,3293
2018-10-31,254940026,2,Cash,254940026.0,No return,Not Returned,Delivered,1495
2018-10-13,634727002,1,UPI,634727002.0,No return,Not Returned,Delivered,4199
2018-10-01,684588002,2,UPI,684588002.0,No return,Not Returned,Delivered,4345
2018-10-13,688873002,2,UPI,688873002.0,15 days return,Not Returned,Delivered,797
2018-10-29,690112002,2,UPI,690112002.0,No return,Not Returned,Delivered,1600
2018-10-27,672016004,1,UPI,672016004.0,15 days return,Returned,Delivered,3097
2018-10-23,626815002,2,Card,626815002.0,7 days return,,Not Delivered (Others),2073
2018-10-10,689123001,2,Card,689123001.0,15 days return,Not Returned,Delivered,36
2018-10-05,572480003,2,UPI,572480003.0,7 days return,Not Returned,Delivered,3150
2018-10-31,399136027,2,Cash,399136027.0,15 days return,Not Returned,Delivered,3914
2018-10-01,678073002,2,UPI,678073002.0,No return,Not Returned,Delivered,1858
2018-09-27,661806001,2,UPI,661806001.0,7 days return,Not Returned,Delivered,968
2018-10-18,640882002,1,Card,640882002.0,No return,Not Returned,Delivered,1900
2018-10-22,674890001,2,UPI,674890001.0,No return,Not Returned,Delivered,2216
2018-10-29,496111023,2,UPI,496111023.0,No return,Not Returned,Delivered,4314
2018-09-24,557248023,1,UPI,557248023.0,15 days return,Not Returned,Delivered,2440
2018-09-29,583915001,2,UPI,583915001.0,No return,Not Returned,Delivered,2988
2018-11-01,660795001,2,UPI,660795001.0,No return,Not Returned,Delivered,4191
2018-09-28,630116008,1,Card,630116008.0,7 days return,Not Returned,Delivered,3956
2018-09-28,610744009,2,Card,610744009.0,7 days return,Not Returned,Delivered,544
2018-09-28,616739001,1,Card,616739001.0,15 days return,Not Returned,Delivered,3001
2018-10-29,623522004,2,Card,623522004.0,7 days return,Not Returned,Delivered,2563
2018-10-08,642631002,2,UPI,642631002.0,No return,Not Returned,Delivered,3523
2018-10-20,595779010,1,UPI,595779010.0,7 days return,Not Returned,Delivered,3633
2018-09-26,626444001,1,Cash,626444001.0,7 days return,Returned,Delivered,1202
2018-10-04,687270001,1,Cash,687270001.0,7 days return,Returned,Delivered,2837
2018-10-24,538283002,2,UPI,538283002.0,15 days return,Not Returned,Delivered,902
2018-10-04,677062001,2,UPI,677062001.0,15 days return,Not Returned,Delivered,1775
2018-10-17,595386002,2,UPI,595386002.0,7 days return,Not Returned,Delivered,76
2018-10-07,598806001,2,UPI,598806001.0,7 days return,Not Returned,Delivered,1877
2018-10-10,611148013,1,Card,611148013.0,No return,Not Returned,Delivered,2945
2018-10-20,633131002,1,UPI,633131002.0,7 days return,Returned,Delivered,3497
2018-10-27,413911012,2,UPI,413911012.0,No return,Not Returned,Delivered,3659
2018-09-29,635844002,2,UPI,635844002.0,15 days return,Not Returned,Delivered,1146
2018-09-22,692454002,2,UPI,692454002.0,No return,Not Returned,Delivered,3004
2018-09-30,565379001,2,UPI,565379001.0,7 days return,Not Returned,Delivered,1452
2018-09-27,714421001,2,UPI,714421001.0,No return,Not Returned,Delivered,935
2018-10-25,592291002,2,UPI,592291002.0,No return,,Not Delivered (Wrong Item),617
2018-09-20,651327001,2,UPI,651327001.0,No return,Not Returned,Delivered,3582
2018-10-22,552346014,2,UPI,552346014.0,15 days return,Not Returned,Delivered,3858
2018-10-18,484398001,2,UPI,484398001.0,No return,Not Returned,Delivered,4730
2018-09-28,652742003,2,UPI,652742003.0,15 days return,Returned,Delivered,1352
2018-10-06,620081006,1,UPI,620081006.0,7 days return,Returned,Delivered,1367
